store_number,date,price_index,sales_index
547,2015-05-04,0.9887722335476519,1028.2577162529956
547,2015-05-05,0.9689189391490454,941.2915159215349
547,2015-05-06,0.9796600076649745,985.206563321368
547,2015-05-07,0.9763894242928757,1136.8506952262276
547,2015-05-08,0.9818545624643811,1417.2179801329175
547,2015-05-09,0.987400750242351,1019.9142553012206
547,2015-05-10,0.9731993015927518,959.9454100413132
547,2015-05-11,0.977566501510909,937.4757387907763
547,2015-05-12,0.966383720452888,998.1101910733782
547,2015-05-13,0.9683526094709927,992.1640852641565
547,2015-05-14,0.973224059361517,1127.5884747659018
547,2015-05-15,0.951690390681718,1460.5927674306258
547,2015-05-16,0.9605486673766152,1062.9056682634982
547,2015-05-17,0.9744752536715212,1055.623492425182
547,2015-05-18,0.9752636088652993,1060.4456627574943
547,2015-05-19,0.9778840554065499,924.1679566826049
547,2015-05-20,0.9789238545645453,1167.446834134661
547,2015-05-21,0.996113966200758,1185.1851955314344
547,2015-05-22,0.9889665558602687,1310.537760287644
547,2015-05-23,0.9916367492516761,1078.0778372517307
547,2015-05-24,0.9834315408503377,903.7119018050371
547,2015-05-25,0.984386465322896,1062.051195138927
547,2015-05-26,0.9892968330274108,1037.5547342004606
547,2015-05-27,0.9926495538192529,1012.5349690130394
547,2015-05-28,0.983468069503188,1168.534422094298
547,2015-05-29,0.9780801356724209,1269.0780657191485
547,2015-05-30,0.9971277902208106,1146.5175841087193
547,2015-05-31,0.9853512541242809,1087.1381306411317
547,2015-06-01,0.9794800151914419,1005.6384095057631
547,2015-06-02,0.980401768280338,872.5244913102237
547,2015-06-03,0.991443721718194,1028.6996918875702
547,2015-06-04,0.9914244277189943,1164.1736379563229
547,2015-06-05,0.9892088953455497,1206.1576155578346
547,2015-06-06,0.9833825112312192,856.2475116596504
547,2015-06-07,0.9930516991054882,1114.3936762809672
547,2015-06-08,0.9886600053996768,929.705157231693
547,2015-06-09,0.9913746384698111,887.5138783583667
547,2015-06-10,0.984343960360329,1060.1208081914212
547,2015-06-11,0.9806148177195123,1228.9557879233
547,2015-06-12,0.9882364063325094,1428.8979073660946
547,2015-06-13,0.9937558042384526,1060.6488032279783
547,2015-06-14,0.9865054241754527,1112.1939556055179
547,2015-06-15,0.9930618949170475,987.9182570330776
547,2015-06-16,0.9884074995815607,938.6860425364504
547,2015-06-17,0.9812715597996573,1019.0336772756092
547,2015-06-18,0.9923135218007595,1063.0089310618841
547,2015-06-19,0.9859573396713285,1281.1405890766569
547,2015-06-20,0.9768529769292893,968.9696675421243
547,2015-06-21,0.9762027883636577,969.6277118064504
547,2015-06-22,0.9656767693440744,1092.3929583567722
547,2015-06-23,0.9629881883372652,1128.7849898110674
547,2015-06-24,0.9658788903620783,1182.278706267267
547,2015-06-25,0.9640023505180917,1344.5570182117822
547,2015-06-26,0.9671688034288002,1479.7280157886273
547,2015-06-27,0.9681862648356035,1036.866345958751
547,2015-06-28,0.9743791960005542,1119.3296331424551
547,2015-06-29,0.9614143180315838,1114.9065900377395
547,2015-06-30,0.9666306084419809,1193.5356165140015
547,2015-07-01,0.9706137924979785,1227.580717006018
547,2015-07-02,0.9807212312185677,1447.9384016070205
547,2015-07-03,0.9649317018543646,1216.363258013731
547,2015-07-04,0.9709791184553158,839.3919869481701
547,2015-07-05,0.9682939076034575,1143.8280083120867
547,2015-07-06,0.972629062782656,1207.3543361854922
547,2015-07-07,0.972260887669495,1067.4528098594508
547,2015-07-08,0.965330320143535,1152.0820241962635
547,2015-07-09,0.9765351670446121,1192.0861067759788
547,2015-07-10,0.9739829690714987,1457.5730708366905
547,2015-07-11,0.9596275578998741,1176.613061813356
547,2015-07-12,0.9703445217485617,1221.5118790257475
547,2015-07-13,0.9632689016612326,1082.3666142044017
547,2015-07-14,0.9750794376545073,985.1104546232344
547,2015-07-15,0.9535023748368805,1093.4538851991394
547,2015-07-16,0.9634739692534853,1158.7813508977242
547,2015-07-17,0.9684847173493714,1394.8163536158127
547,2015-07-18,0.9643392619466831,1166.3303187857643
547,2015-07-19,0.968024512939424,1179.9999890112244
547,2015-07-20,0.9608260442465144,1066.2663316066435
547,2015-07-21,0.9614788071354925,1120.7639798543682
547,2015-07-22,0.9702377905147702,1158.7480359406122
547,2015-07-23,0.9666774082309488,1254.7322217657168
547,2015-07-24,0.9658119316653818,1452.6109667605392
547,2015-07-25,0.9731133730542124,1274.958427594817
547,2015-07-26,0.9690185230193243,1124.0834312585223
547,2015-07-27,0.963617641898605,1184.8497107702772
547,2015-07-28,0.9607837141180441,1079.0594998919169
547,2015-07-29,0.9688202714873004,1167.3740526644428
547,2015-07-30,0.9647074546953396,1142.6353738393166
547,2015-07-31,0.9647576592803444,1453.3352370705381
547,2015-08-01,0.9740379642673371,1220.0657894220403
547,2015-08-02,0.9638538671228142,1232.2580331745544
547,2015-08-03,0.9572159101637926,1050.0331705678886
547,2015-08-04,0.9645134759129453,979.049127523027
547,2015-08-05,0.960241130604848,1021.8433994177639
547,2015-08-06,0.9697322379307111,1197.2808514023902
547,2015-08-07,0.9598410580978506,1424.6560582771237
547,2015-08-08,0.9653270012954039,1149.6263103442761
547,2015-08-09,0.9721726656018786,1149.7851252519697
547,2015-08-10,0.9555950040935727,1117.1077384629402
547,2015-08-11,0.9612456965324239,903.40020143654
547,2015-08-12,0.9699415871838185,1045.1663261914484
547,2015-08-13,0.9628597601190274,1235.8096483092345
547,2015-08-14,0.9646158141889527,1270.915301879159
547,2015-08-15,0.9678635056217287,1162.950716997724
547,2015-08-16,0.9470366931653268,1179.220591321357
547,2015-08-17,1.0025642466171505,1156.7146298918085
547,2015-08-18,1.0046335159512372,1079.6020851541145
547,2015-08-19,1.008104784372065,1064.0515100397126
547,2015-08-20,0.9934175621177765,1124.3774383666291
547,2015-08-21,0.9872518421702732,1161.7886402812603
547,2015-08-22,1.006827814754416,1079.0766828472363
547,2015-08-23,1.0082031193449699,1040.6499151584342
547,2015-08-24,0.9970627653727001,932.5959601945016
547,2015-08-25,0.9998677490392478,943.3693230386473
547,2015-08-26,0.9901906977302234,1030.060309191465
547,2015-08-27,1.0043906552462951,1053.0147488225498
547,2015-08-28,0.989764708679905,1232.1425631310192
547,2015-08-29,1.0093334896579143,1177.8398757307157
547,2015-08-30,1.011825286125138,1091.0533665966568
547,2015-08-31,1.010947516138231,909.5418839469494
547,2015-09-01,1.0014248696434311,947.358108181203
547,2015-09-02,0.9949466934089722,911.36342356024
547,2015-09-03,1.0047838649382026,1155.9093653653729
547,2015-09-04,1.0109987374934903,1424.8397080649675
547,2015-09-05,1.0198889568341978,1100.9284695412932
547,2015-09-06,1.0002620990629452,991.0953286152633
547,2015-09-07,0.9926248462609836,1017.3171370373624
547,2015-09-08,0.9889452352303608,978.472025393209
547,2015-09-09,0.9900333057059144,858.0896097243156
547,2015-09-10,1.0031315921298378,962.3708539070999
547,2015-09-11,0.993867093631378,1304.225431343335
547,2015-09-12,1.0130276840356935,1025.638616328618
547,2015-09-13,1.0050694578150958,943.5951597557453
547,2015-09-14,0.9911763571481811,965.6362317641626
547,2015-09-15,1.0027521269406232,924.9643760179018
547,2015-09-16,0.9991313786934127,970.6016911398331
547,2015-09-17,0.9996519084261737,1056.8798173179982
547,2015-09-18,0.9956023776741323,1257.3810511404881
547,2015-09-19,1.0089197654420348,1062.4868014921904
547,2015-09-20,0.992196352286901,1062.4139364965997
547,2015-09-21,1.011567926342197,938.4300723168476
547,2015-09-22,1.0009243834363808,854.8988446931802
547,2015-09-23,1.0107848272913962,977.5728894889182
547,2015-09-24,1.007967554617524,1065.4339360155786
547,2015-09-25,0.9902410876774174,1271.9119620941583
547,2015-09-26,0.9955302068884525,1083.4074128572436
547,2015-09-27,1.0088329324691752,884.8748746635581
547,2015-09-28,1.0116321240483925,963.0807377384793
547,2015-09-29,1.0027922943900078,1003.8004816979125
547,2015-09-30,0.991601265023828,976.3614076564811
547,2015-10-01,1.012243899126938,1079.3649913135325
547,2015-10-02,1.0018496705974973,1238.7850857844346
547,2015-10-03,1.0080919402725657,874.446605607199
547,2015-10-04,1.0115164533401664,969.6734240575312
547,2015-10-05,0.994137316247869,925.9094588706499
547,2015-10-06,0.9985747475948514,921.8547046753557
547,2015-10-07,0.9798759354373261,992.6185585073509
547,2015-10-08,1.0023355750641398,1161.3609718246937
547,2015-10-09,0.9933634210556205,1452.5233630659493
547,2015-10-10,0.9881421361710502,1241.7036554411563
547,2015-10-11,1.0051656085824576,1200.1076720898263
547,2015-10-12,0.9916024456416,1069.1334713602257
547,2015-10-13,1.0011430314025451,977.171061268093
547,2015-10-14,0.9908173500856177,1039.8949044435853
547,2015-10-15,0.9889799573990712,1251.9819404861528
547,2015-10-16,1.0010628377906612,1343.5444389564432
547,2015-10-17,1.0140823680311515,1106.9997851461842
547,2015-10-18,0.9964929832837646,1061.994086902716
547,2015-10-19,1.0072769926173117,943.2126105860174
547,2015-10-20,0.9908702258337836,873.8767496734044
547,2015-10-21,0.9831824427192012,996.8617699296526
547,2015-10-22,1.0022375992982355,1077.5278146098888
547,2015-10-23,0.9894725875434823,1350.5838728740332
547,2015-10-24,0.9376656704535379,1125.4329160749478
547,2015-10-25,1.0066740206460534,1110.9611671894886
547,2015-10-26,0.9993000336630223,889.3013783691075
547,2015-10-27,0.9946189756872917,862.0999878409202
547,2015-10-28,0.9917945477559954,879.8667959214091
547,2015-10-29,1.0004688570330584,974.6537615299537
547,2015-10-30,0.989282113586689,1189.8503378989496
547,2015-10-31,1.0025060210047398,1051.5923864107829
547,2015-11-01,1.010517376808376,980.224447760724
547,2015-11-02,0.9976825744891763,951.4561274220739
547,2015-11-03,1.00787236582832,872.0214417032763
547,2015-11-04,0.9828148292068918,1086.9583522916932
547,2015-11-05,0.998511947540574,937.2148497495562
547,2015-11-06,0.9879499034111534,1260.5518460027727
547,2015-11-07,0.9912105979065243,1009.8499582697777
547,2015-11-08,1.0139486008379823,1078.4945041008405
547,2015-11-09,0.9869585460284868,951.7579985907263
547,2015-11-10,0.9969698533698031,859.6839467713348
547,2015-11-11,1.0052083530170137,907.7742209970381
547,2015-11-12,0.9865625622856802,971.4110030556368
547,2015-11-13,1.0028880836847274,1177.034605089528
547,2015-11-14,0.9995617006045109,993.6629384291947
547,2015-11-15,0.9965556044369132,1009.6156148238135
547,2015-11-16,1.002571126970051,909.3381661980088
547,2015-11-17,1.0127273022340766,913.0121998319894
547,2015-11-18,1.010596729228419,923.4296958174657
547,2015-11-19,1.0063234605125901,1007.0666818755882
547,2015-11-20,0.9982629203403612,1240.566621571539
547,2015-11-21,1.0142056973281535,945.943631740716
547,2015-11-22,0.9783564037071388,915.138372142242
547,2015-11-23,1.0127102952252156,949.995811442417
547,2015-11-24,0.9976240499375558,1090.426688020229
547,2015-11-25,1.0050293474251568,1276.5251984717222
547,2015-11-26,0.9779418438674975,590.6434013498634
547,2015-11-27,0.9874555827000691,804.0375253114947
547,2015-11-28,0.9988478349871727,1042.7461998395106
547,2015-11-29,0.9966099765413113,1148.749359150824
547,2015-11-30,0.9854590496704867,932.2623753017715
547,2015-12-01,1.0007867324496236,941.2914298357435
547,2015-12-02,1.0005608332051792,983.2057318693638
547,2015-12-03,0.9941667750109827,1029.5867782851321
547,2015-12-04,1.004783543607943,1153.8891698709165
547,2015-12-05,0.9983288765941875,952.42712103254
547,2015-12-06,1.0077334193615224,935.3486130409268
547,2015-12-07,0.9890894365867638,901.885403741782
547,2015-12-08,0.9862501213520831,907.308846097154
547,2015-12-09,0.9756237445162562,927.995649734339
547,2015-12-10,0.991107247973492,1041.0026051340944
547,2015-12-11,1.0049395711338736,1220.7177730687806
547,2015-12-12,1.0052284855997757,972.4532060220805
547,2015-12-13,1.008536392208426,1151.0148377239727
547,2015-12-14,0.9929391137194907,941.6168752524414
547,2015-12-15,0.9811949374453299,946.4462800041886
547,2015-12-16,0.9756020018248956,918.4898625230393
547,2015-12-17,0.9863347268487836,1124.1929648663058
547,2015-12-18,0.9918218786315389,1192.388176912802
547,2015-12-19,1.0020347244331267,984.1196486067811
547,2015-12-20,1.0094383457398342,1027.0097742599532
547,2015-12-21,0.9855408511190225,1057.54975616309
547,2015-12-22,0.9876803350021228,1045.0548334526093
547,2015-12-23,0.9895222532112731,1061.754220735452
547,2015-12-24,0.9854151480778612,1031.8844711539416
547,2015-12-25,1.0098283757616149,1008.0417012327018
547,2015-12-26,0.986345121115069,976.5312437629108
547,2015-12-27,0.999279325107186,1211.8648773442662
547,2015-12-28,0.9942139859502599,1131.4252020029537
547,2015-12-29,0.98175647670364,1045.2205076221976
547,2015-12-30,0.9870872326051409,1184.9008382133493
547,2015-12-31,0.9852116913023496,1105.019478376607
547,2016-01-01,0.9985186331755449,939.5845334116492
547,2016-01-02,0.9870147420040476,940.7913675188564
547,2016-01-03,0.9948440617943402,991.447598333507
547,2016-01-04,0.9977129007989979,862.8788691222499
547,2016-01-05,0.995362744833739,847.3051693274176
547,2016-01-06,0.9940117266785213,906.854962874324
547,2016-01-07,1.0016145494420332,938.237716649181
547,2016-01-08,0.9997827282216523,1102.0744901772232
547,2016-01-09,1.0051413869164347,807.7635859430776
547,2016-01-10,0.9828084281451791,815.1388814729586
547,2016-01-11,0.9832102064946064,828.7921375820126
547,2016-01-12,0.9872600833697347,908.5629708927886
547,2016-01-13,0.9974573086533092,898.9639447142093
547,2016-01-14,0.9992229042051308,1013.0922089973926
547,2016-01-15,1.009053279038132,1159.977638534802
547,2016-01-16,1.0082458850081564,912.7051814103537
547,2016-01-17,0.9973692870166352,808.0805619626509
547,2016-01-18,0.9988634983291963,870.265212737439
547,2016-01-19,0.9857713124194581,753.149403877146
547,2016-01-20,0.9979670636823127,792.236330073713
547,2016-01-21,0.9951288498871542,937.1467000473484
547,2016-01-22,1.0268910231279789,989.3218733722399
547,2016-01-23,1.0017074406787176,521.9310585570349
547,2016-01-24,1.0190865143167558,577.9822016276886
547,2016-01-25,0.9951126504606511,692.6324781117507
547,2016-01-26,0.9949410867876026,796.4320484752066
547,2016-01-27,0.992766381141818,867.3979468014435
547,2016-01-28,0.9885228900105072,863.6627084664316
547,2016-01-29,1.0053315234027096,1017.4329719934217
547,2016-01-30,0.9848605200297378,851.0556301789343
547,2016-01-31,1.0021471519160785,797.9937588824947
547,2016-02-01,0.9744705227149874,835.4140782565745
547,2016-02-02,1.003915553595313,827.9476437166421
547,2016-02-03,0.9866994800531849,837.813689207671
547,2016-02-04,0.994909949564692,862.3011362942333
547,2016-02-05,0.9903628351107273,1050.4164632771465
547,2016-02-06,0.9870971026724057,875.5564740679516
547,2016-02-07,0.9981097557076305,771.5885950000505
547,2016-02-08,0.9937731170221064,873.3352676384618
547,2016-02-09,0.9880934955066996,755.7566845779309
547,2016-02-10,0.9822223825643903,856.4692127844174
547,2016-02-11,0.9965999023284674,990.6081009093068
547,2016-02-12,0.9646797492611855,1094.893262197975
547,2016-02-13,1.0043476047022142,852.5260285980747
547,2016-02-14,1.0026148048079422,852.3874017895444
547,2016-02-15,0.9627310548434029,857.6139183323638
547,2016-02-16,0.950066975363154,843.8322778553259
547,2016-02-17,0.9533899978890505,908.6980342588594
547,2016-02-18,0.9533554086712152,943.533811040035
547,2016-02-19,0.9646613313325922,1194.0197768274306
547,2016-02-20,0.9628707717535998,977.6913966309968
547,2016-02-21,0.9627203811728869,887.456653922771
547,2016-02-22,0.9522282228196058,901.1979228114327
547,2016-02-23,0.9559549197851758,881.1636908452203
547,2016-02-24,0.9611113178618873,937.9993850408839
547,2016-02-25,0.9599980696426095,1102.1386515192703
547,2016-02-26,0.9608190935157892,1144.719444316067
547,2016-02-27,0.9679405394675721,924.8950450321963
547,2016-02-28,0.963994111798093,945.9184572155447
547,2016-02-29,0.9681337539445823,880.4095201576004
547,2016-03-01,0.9561677421223955,896.7122968073907
547,2016-03-02,0.9638377685807145,1018.8202788126322
547,2016-03-03,0.9571983186768849,1022.1468071012214
547,2016-03-04,0.962891563602119,1122.1400382891754
547,2016-03-05,0.969765473376731,951.3988077688063
547,2016-03-06,0.9753744611331728,989.9120465741946
547,2016-03-07,0.963399732566843,929.4285718780499
547,2016-03-08,0.9552433544577755,837.4018224937003
547,2016-03-09,0.9543776001232969,937.4755109048193
547,2016-03-10,0.9590671261501605,1138.2584677104016
547,2016-03-11,0.9509499457905682,1199.4474024494396
547,2016-03-12,0.9755591207473118,968.7629649158824
547,2016-03-13,0.9676765475245601,976.6355699111601
547,2016-03-14,0.9479016651890999,921.9765368101846
547,2016-03-15,0.9660673216569949,917.3681062860549
547,2016-03-16,0.9649073954019091,1005.116241047389
547,2016-03-17,0.962353878168194,1015.459629135783
547,2016-03-18,0.9685079818297178,1242.3091228229202
547,2016-03-19,0.9719274231963435,945.1937876444947
547,2016-03-20,0.9638595279318386,926.8741250403813
547,2016-03-21,1.0143558203901686,934.187365402399
547,2016-03-22,0.9899031253796746,934.4290043130056
547,2016-03-23,1.0003553375935441,1095.9979388658087
547,2016-03-24,1.0038848317969382,1241.2168902009764
547,2016-03-25,0.9979526870103174,1224.3828585407575
547,2016-03-26,0.9933958726565699,999.4851369807898
547,2016-03-27,1.0066379414591164,783.7767905970643
547,2016-03-28,0.9861683165380573,904.0179543865464
547,2016-03-29,0.9939264994906273,951.4744000378462
547,2016-03-30,0.9884797045356412,964.9671477501156
547,2016-03-31,0.9937185712147093,1132.846549012324
547,2016-04-01,0.9923221984636567,1104.3486224663638
547,2016-04-02,0.9949345438733666,880.9271770248623
547,2016-04-03,1.0061615178963932,938.5140005323207
547,2016-04-04,0.991684993521775,962.5710763592703
547,2016-04-05,0.9888345384080874,875.4419743692483
547,2016-04-06,0.9924792292372849,955.2193170221497
547,2016-04-07,1.0000563292185536,962.4811025057165
547,2016-04-08,0.9970290547212474,1209.2053220488535
547,2016-04-09,0.9945588265516051,895.204846927725
547,2016-04-10,1.0025644272052643,949.875556286816
547,2016-04-11,0.9954310775906324,891.8907144798351
547,2016-04-12,0.9945396744575505,915.2917745791027
547,2016-04-13,0.9884466969883173,979.2170020547625
547,2016-04-14,0.9994114349085728,1241.6170872790567
547,2016-04-15,0.9957548075282195,1382.5681027703781
547,2016-04-16,1.0033371290059319,1094.3462665370655
547,2016-04-17,0.9910678271693596,1138.5968482434118
547,2016-04-18,0.9814335635428824,985.3937291368352
547,2016-04-19,0.971349650430036,906.8923427097973
547,2016-04-20,0.989239502258641,1040.014987426855
547,2016-04-21,0.9958082091373613,1130.4226847218035
547,2016-04-22,0.9806398997707131,1333.4136431857469
547,2016-04-23,0.9903301231198198,1027.6629462087806
547,2016-04-24,1.0053199213878874,1058.1452849438044
547,2016-04-25,0.9902752121118074,894.9110214216533
547,2016-04-26,0.9791916781778264,936.5278221777835
547,2016-04-27,0.9902443540532272,955.1059059977263
547,2016-04-28,0.9994257293314468,1008.5444603441307
547,2016-04-29,0.9997350431129363,1291.457297979582
547,2016-04-30,1.0090951460708193,1000.4926992874197
547,2016-05-01,1.0157840747767333,956.2568063757639
547,2016-05-02,0.978774271849367,879.0237144278058
547,2016-05-03,0.9816595603159902,873.6205242364225
547,2016-05-04,1.0039929837856347,958.6442678862812
547,2016-05-05,0.9935111780723958,1044.003473350378
547,2016-05-06,0.9791521129168357,1198.3756536120545
547,2016-05-07,0.9927535905612145,981.3843798065283
547,2016-05-08,0.9957386609596073,886.0079642192499
547,2016-05-09,0.98189310467101,1031.6625267278887
547,2016-05-10,0.988816747910013,910.5450048259048
547,2016-05-11,0.9744883755017755,918.404483186498
547,2016-05-12,0.9872770674704735,1119.983506873988
547,2016-05-13,0.9885953992800107,1301.889791116986
547,2016-05-14,0.9824096483979694,1043.9937693257614
547,2016-05-15,0.9964373672552954,1073.685604242436
547,2016-05-16,0.9794012075406675,905.6733765147537
547,2016-05-17,0.9749477768541102,906.7983404833599
547,2016-05-18,0.9940608107362077,889.6064592931516
547,2016-05-19,0.9891351220905079,1155.2671136588874
547,2016-05-20,0.9793658744606337,1382.116241293217
547,2016-05-21,0.992567665032988,932.4597430287739
547,2016-05-22,1.006633607201465,896.6605488068919
547,2016-05-23,1.001013532647167,918.6857987926584
547,2016-05-24,0.9831940055738625,986.0216820398437
547,2016-05-25,0.998116332100797,1162.8342703279914
547,2016-05-26,0.9824535178513955,1214.9224508165164
547,2016-05-27,0.9889289592137734,1411.3363283131132
547,2016-05-28,0.997201527019581,1184.5663007549713
547,2016-05-29,0.9964342015346823,960.0896202963404
547,2016-05-30,0.9874191744819835,864.6418177337537
547,2016-05-31,0.981719487620852,1002.8937751634539
547,2016-06-01,1.0021785151015665,1042.7197399916352
547,2016-06-02,1.0053909667901424,1003.9157158965364
547,2016-06-03,0.99374586960428,1345.3861325983962
547,2016-06-04,1.0055418603168917,990.4159474169419
547,2016-06-05,1.0025165276889172,991.467804184045
547,2016-06-06,1.0190267047148753,1057.3258028755672
547,2016-06-07,1.0256451390650916,987.9495157798243
547,2016-06-08,1.0075844979714246,1064.4429203766047
547,2016-06-09,1.0298262341029911,1247.8908263627852
547,2016-06-10,1.0165591991500398,1292.196457898806
547,2016-06-11,1.0255217202790667,1072.2057237529618
547,2016-06-12,1.019558757045288,1114.1383602328426
547,2016-06-13,1.0143860503338142,1022.1308372647793
547,2016-06-14,1.023138340226183,952.147046746238
547,2016-06-15,1.0253355265609754,1022.0187380450681
547,2016-06-16,1.0276868540211954,1140.9199051322814
